reference_date,rate,fixing_12pm,fixing_4pm
13-04-2021,-0.726084,-0.727207,-0.726534
12-04-2021,-0.726107,-0.726466,-0.726541
09-04-2021,-0.725439,-0.726227,-0.725637
08-04-2021,-0.726112,-0.726527,-0.726422
07-04-2021,-0.725747,-0.726037,-0.726039
06-04-2021,-0.725452,-0.726411,-0.725417
01-04-2021,-0.724835,-0.725475,-0.725383
31-03-2021,-0.72334,-0.72381,-0.723794
30-03-2021,-0.72523,-0.725374,-0.725674
29-03-2021,-0.725177,-0.725802,-0.725826
26-03-2021,-0.726038,-0.726478,-0.726289
25-03-2021,-0.72542,-0.726033,-0.726199
24-03-2021,-0.725431,-0.725838,-0.725953
23-03-2021,-0.725212,-0.725874,-0.725725
22-03-2021,-0.725509,-0.726098,-0.726142
19-03-2021,-0.725382,-0.725775,-0.725786
18-03-2021,-0.725519,-0.727314,-0.72614
17-03-2021,-0.727027,-0.72897,-0.728215
16-03-2021,-0.725516,-0.726258,-0.725924
15-03-2021,-0.725506,-0.726487,-0.726367
12-03-2021,-0.725128,-0.725886,-0.725665
11-03-2021,-0.724896,-0.725024,-0.725145
10-03-2021,-0.724911,-0.725352,-0.725416
09-03-2021,-0.724883,-0.72587,-0.725703
08-03-2021,-0.725185,-0.726335,-0.725735
05-03-2021,-0.725098,-0.725799,-0.725631
04-03-2021,-0.724943,-0.725536,-0.72539
03-03-2021,-0.725254,-0.72579,-0.725497
02-03-2021,-0.72567,-0.725832,-0.725891
01-03-2021,-0.725595,-0.726314,-0.726073
26-02-2021,-0.725267,-0.72552,-0.725215
25-02-2021,-0.725764,-0.726197,-0.726136
24-02-2021,-0.724678,-0.725073,-0.724722
23-02-2021,-0.725337,-0.725986,-0.725943
22-02-2021,-0.725066,-0.725702,-0.725382
19-02-2021,-0.724928,-0.725559,-0.725509
18-02-2021,-0.725326,-0.725867,-0.72553
17-02-2021,-0.724798,-0.725175,-0.725082
16-02-2021,-0.724977,-0.725172,-0.725181
15-02-2021,-0.725389,-0.725779,-0.725472
12-02-2021,-0.725057,-0.725415,-0.72511
11-02-2021,-0.72494,-0.725131,-0.725144
10-02-2021,-0.725023,-0.725325,-0.725291
09-02-2021,-0.725086,-0.725236,-0.725225
08-02-2021,-0.724961,-0.725607,-0.725536
05-02-2021,-0.724778,-0.725487,-0.72533
04-02-2021,-0.725535,-0.726625,-0.726007
03-02-2021,-0.725384,-0.726692,-0.725828
02-02-2021,-0.725884,-0.726916,-0.726286
01-02-2021,-0.72556,-0.725772,-0.72568
29-01-2021,-0.725018,-0.725065,-0.725167
28-01-2021,-0.725297,-0.725938,-0.72574
27-01-2021,-0.725359,-0.726272,-0.725858
26-01-2021,-0.72488,-0.72619,-0.725545
25-01-2021,-0.725137,-0.726293,-0.725818
22-01-2021,-0.725711,-0.726589,-0.726243
21-01-2021,-0.725562,-0.727235,-0.726462
20-01-2021,-0.725047,-0.726028,-0.725759
19-01-2021,-0.724997,-0.726591,-0.725709
18-01-2021,-0.725357,-0.726511,-0.726146
15-01-2021,-0.724917,-0.725671,-0.725382
14-01-2021,-0.725108,-0.726241,-0.725527
13-01-2021,-0.724834,-0.7261,-0.725399
12-01-2021,-0.725365,-0.726116,-0.725703
11-01-2021,-0.723857,-0.72453,-0.724225
08-01-2021,-0.723406,-0.723734,-0.723566
07-01-2021,-0.723893,-0.725151,-0.72388
06-01-2021,-0.725798,-0.726653,-0.725919
05-01-2021,-0.724515,-0.725811,-0.724646
04-01-2021,-0.725865,-0.726306,-0.726314
31-12-2020,-0.726264,-0.726066,-0.726264
30-12-2020,-0.719763,-0.721175,-0.719702
29-12-2020,-0.72135,-0.721618,-0.721475
28-12-2020,-0.722135,-0.723095,-0.722478
24-12-2020,-0.722182,-0.722255,-0.722198
23-12-2020,-0.72283,-0.722613,-0.723275
22-12-2020,-0.722921,-0.722932,-0.723
21-12-2020,-0.721694,-0.722294,-0.722152
18-12-2020,-0.722992,-0.721799,-0.722926
17-12-2020,-0.722078,-0.722647,-0.722178
16-12-2020,-0.721602,-0.722868,-0.721889
15-12-2020,-0.72128,-0.721328,-0.721611
14-12-2020,-0.721699,-0.722055,-0.721946
11-12-2020,-0.722122,-0.723058,-0.722246
10-12-2020,-0.721681,-0.722773,-0.72183
09-12-2020,-0.721267,-0.722419,-0.721316
08-12-2020,-0.721494,-0.722171,-0.721553
07-12-2020,-0.721357,-0.723305,-0.721727
04-12-2020,-0.72137,-0.72207,-0.721422
03-12-2020,-0.720705,-0.720489,-0.720882
02-12-2020,-0.721067,-0.721912,-0.721233
01-12-2020,-0.721448,-0.72094,-0.721463
30-11-2020,-0.721094,-0.721581,-0.721122
27-11-2020,-0.721195,-0.721277,-0.721486
26-11-2020,-0.720521,-0.720684,-0.720593
25-11-2020,-0.720896,-0.720231,-0.720819
24-11-2020,-0.720589,-0.721367,-0.720878
23-11-2020,-0.721164,-0.721759,-0.721285
20-11-2020,-0.720972,-0.721451,-0.72107
19-11-2020,-0.720818,-0.721249,-0.720968
18-11-2020,-0.721192,-0.721338,-0.721275
17-11-2020,-0.720787,-0.721668,-0.720834
16-11-2020,-0.720244,-0.721423,-0.720363
13-11-2020,-0.720791,-0.72113,-0.720884
12-11-2020,-0.720711,-0.720896,-0.720769
11-11-2020,-0.720792,-0.721341,-0.720902
10-11-2020,-0.720243,-0.72117,-0.720273
09-11-2020,-0.71836,-0.719525,-0.718481
06-11-2020,-0.719426,-0.720295,-0.719717
05-11-2020,-0.717198,-0.717847,-0.717038
04-11-2020,-0.717309,-0.717664,-0.717386
03-11-2020,-0.717692,-0.717553,-0.717807
02-11-2020,-0.717506,-0.718145,-0.717503
30-10-2020,-0.718044,-0.717428,-0.717871
29-10-2020,-0.717541,-0.717758,-0.717534
28-10-2020,-0.71722,-0.717614,-0.717557
27-10-2020,-0.717736,-0.71787,-0.717671
26-10-2020,-0.717245,-0.717525,-0.7171
23-10-2020,-0.717924,-0.718877,-0.718062
22-10-2020,-0.717618,-0.717516,-0.717523
21-10-2020,-0.717885,-0.718581,-0.718031
20-10-2020,-0.717086,-0.717552,-0.717094
19-10-2020,-0.717379,-0.718053,-0.717463
16-10-2020,-0.717249,-0.718231,-0.717295
15-10-2020,-0.717193,-0.718207,-0.717451
14-10-2020,-0.716302,-0.717503,-0.716387
13-10-2020,-0.716992,-0.717948,-0.717093
12-10-2020,-0.716823,-0.717863,-0.717132
09-10-2020,-0.715144,-0.7163,-0.715092
08-10-2020,-0.715437,-0.716246,-0.715495
07-10-2020,-0.715596,-0.715593,-0.715646
06-10-2020,-0.713573,-0.714688,-0.713442
05-10-2020,-0.715783,-0.7163,-0.715675
02-10-2020,-0.714667,-0.714954,-0.714832
01-10-2020,-0.715082,-0.715972,-0.71526
30-09-2020,-0.713707,-0.713295,-0.713408
29-09-2020,-0.715261,-0.714993,-0.715332
28-09-2020,-0.711982,-0.712336,-0.712273
25-09-2020,-0.711368,-0.711733,-0.711437
24-09-2020,-0.711705,-0.712193,-0.711846
23-09-2020,-0.710467,-0.7108,-0.710582
22-09-2020,-0.710367,-0.710619,-0.710602
21-09-2020,-0.71113,-0.711116,-0.711184
18-09-2020,-0.709777,-0.709954,-0.709756
17-09-2020,-0.709867,-0.710022,-0.70985
16-09-2020,-0.709167,-0.708866,-0.709129
15-09-2020,-0.708334,-0.707958,-0.708281
14-09-2020,-0.708103,-0.707692,-0.707941
11-09-2020,-0.70824,-0.70795,-0.708213
10-09-2020,-0.707938,-0.7075,-0.708037
09-09-2020,-0.70611,-0.706126,-0.706258
08-09-2020,-0.706059,-0.706267,-0.706299
07-09-2020,-0.70597,-0.705992,-0.706142
04-09-2020,-0.706234,-0.706369,-0.706223
03-09-2020,-0.70615,-0.706232,-0.706244
02-09-2020,-0.706309,-0.706613,-0.706438
01-09-2020,-0.705677,-0.706222,-0.705806
31-08-2020,-0.705678,-0.706591,-0.70573
28-08-2020,-0.705808,-0.706117,-0.705958
27-08-2020,-0.705364,-0.705591,-0.705456
26-08-2020,-0.705097,-0.705005,-0.705281
25-08-2020,-0.704682,-0.704769,-0.704761
24-08-2020,-0.704472,-0.704476,-0.704798
21-08-2020,-0.702803,-0.70293,-0.702946
20-08-2020,-0.703743,-0.70293,-0.703598
19-08-2020,-0.702819,-0.703473,-0.703103
18-08-2020,-0.703763,-0.70335,-0.703852
17-08-2020,-0.704272,-0.70414,-0.704682
14-08-2020,-0.705516,-0.704516,-0.705374
13-08-2020,-0.70509,-0.705058,-0.705119
12-08-2020,-0.703588,-0.703775,-0.703686
11-08-2020,-0.704042,-0.703829,-0.70398
10-08-2020,-0.703351,-0.703406,-0.703466
07-08-2020,-0.705052,-0.705763,-0.705143
06-08-2020,-0.703808,-0.703527,-0.703927
05-08-2020,-0.703691,-0.704032,-0.703668
04-08-2020,-0.704529,-0.704735,-0.704752
03-08-2020,-0.704141,-0.704923,-0.704118
31-07-2020,-0.703704,-0.704314,-0.704087
30-07-2020,-0.704067,-0.702499,-0.704244
29-07-2020,-0.702475,-0.702637,-0.702637
28-07-2020,-0.702037,-0.701812,-0.702173
27-07-2020,-0.702313,-0.702002,-0.702225
24-07-2020,-0.698311,-0.700479,-0.69886
23-07-2020,-0.699378,-0.698593,-0.699283
22-07-2020,-0.693311,-0.69284,-0.693292
21-07-2020,-0.692697,-0.692165,-0.692658
20-07-2020,-0.690996,-0.691242,-0.691227
17-07-2020,-0.691541,-0.691242,-0.691733
16-07-2020,-0.691433,-0.691508,-0.691369
15-07-2020,-0.690117,-0.690048,-0.690227
14-07-2020,-0.685388,-0.686664,-0.685793
13-07-2020,-0.683054,-0.682131,-0.683197
10-07-2020,-0.681318,-0.680366,-0.681275
09-07-2020,-0.676649,-0.677345,-0.676566
08-07-2020,-0.676703,-0.676573,-0.676692
07-07-2020,-0.674838,-0.676663,-0.675139
06-07-2020,-0.672484,-0.672642,-0.672744
03-07-2020,-0.669313,-0.669582,-0.669292
02-07-2020,-0.666655,-0.667766,-0.666334
01-07-2020,-0.664779,-0.666145,-0.665174
30-06-2020,-0.662387,-0.664585,-0.663389
29-06-2020,-0.667154,-0.667491,-0.667088
26-06-2020,-0.669562,-0.669471,-0.669605
25-06-2020,-0.669243,-0.669274,-0.669338
24-06-2020,-0.668721,-0.669049,-0.669073
23-06-2020,-0.667596,-0.668959,-0.668255
22-06-2020,-0.660954,-0.66143,-0.661025
19-06-2020,-0.659532,-0.659327,-0.659528
18-06-2020,-0.659365,-0.658567,-0.65928
17-06-2020,-0.659337,-0.658563,-0.659036
16-06-2020,-0.659522,-0.659239,-0.659546
15-06-2020,-0.659157,-0.661127,-0.659075
12-06-2020,-0.65879,-0.658306,-0.658757
11-06-2020,-0.658326,-0.657646,-0.658239
10-06-2020,-0.659108,-0.658679,-0.659027
09-06-2020,-0.658655,-0.657391,-0.658694
08-06-2020,-0.65898,-0.658989,-0.658962
05-06-2020,-0.658809,-0.658202,-0.6586
04-06-2020,-0.659415,-0.658929,-0.659405
03-06-2020,-0.659444,-0.659258,-0.659445
02-06-2020,-0.659172,-0.658681,-0.659029
29-05-2020,-0.659618,-0.659567,-0.659725
28-05-2020,-0.659594,-0.659174,-0.659484
27-05-2020,-0.659318,-0.658882,-0.659313
26-05-2020,-0.660213,-0.660285,-0.660431
25-05-2020,-0.659729,-0.659553,-0.659599
22-05-2020,-0.659331,-0.659008,-0.659211
20-05-2020,-0.659395,-0.658932,-0.659386
19-05-2020,-0.658454,-0.657564,-0.658373
18-05-2020,-0.656691,-0.65837,-0.656611
15-05-2020,-0.658827,-0.658106,-0.658865
14-05-2020,-0.658472,-0.657596,-0.658506
13-05-2020,-0.65791,-0.658093,-0.65789
12-05-2020,-0.65899,-0.658117,-0.658862
11-05-2020,-0.65944,-0.658803,-0.659432
08-05-2020,-0.658996,-0.658572,-0.65913
07-05-2020,-0.659907,-0.658574,-0.659789
06-05-2020,-0.658962,-0.658828,-0.658927
05-05-2020,-0.658845,-0.658447,-0.658855
04-05-2020,-0.658587,-0.658364,-0.658557
30-04-2020,-0.659455,-0.659265,-0.659531
29-04-2020,-0.657762,-0.658746,-0.65773
28-04-2020,-0.65707,-0.657999,-0.657573
27-04-2020,-0.65795,-0.658332,-0.658095
24-04-2020,-0.658808,-0.658795,-0.65882
23-04-2020,-0.657579,-0.657372,-0.657493
22-04-2020,-0.660166,-0.660081,-0.660089
21-04-2020,-0.657572,-0.657018,-0.657425
20-04-2020,-0.659028,-0.659175,-0.659642
17-04-2020,-0.658346,-0.658803,-0.658701
16-04-2020,-0.659143,-0.659941,-0.659226
15-04-2020,-0.658995,-0.658787,-0.658983
14-04-2020,-0.659425,-0.658959,-0.659576
09-04-2020,-0.657598,-0.659202,-0.659026
08-04-2020,-0.65809,-0.659092,-0.658219
07-04-2020,-0.658555,-0.658814,-0.658478
06-04-2020,-0.658811,-0.659896,-0.659112
03-04-2020,-0.660885,-0.660409,-0.660999
02-04-2020,-0.658567,-0.656535,-0.659367
01-04-2020,-0.660815,-0.660503,-0.661322
31-03-2020,-0.666194,-0.67399,-0.666118
30-03-2020,-0.674395,-0.678672,-0.675706
27-03-2020,-0.674191,-0.674595,-0.674188
26-03-2020,-0.67152,-0.671276,-0.671563
25-03-2020,-0.66854,-0.667531,-0.666104
24-03-2020,-0.666065,-0.668281,-0.66699
23-03-2020,-0.682175,-0.693463,-0.683255
20-03-2020,-0.703413,-0.710214,-0.70446
19-03-2020,-0.703809,-0.710343,-0.705152
18-03-2020,-0.715236,-0.717147,-0.715647
17-03-2020,-0.71487,-0.715999,-0.715136
16-03-2020,-0.713292,-0.716172,-0.713767
13-03-2020,-0.716874,-0.717315,-0.717312
12-03-2020,-0.715629,-0.717428,-0.715921
11-03-2020,-0.715989,-0.717475,-0.716121
10-03-2020,-0.715717,-0.716112,-0.715896
09-03-2020,-0.716093,-0.717987,-0.716305
06-03-2020,-0.715295,-0.71551,-0.715589
05-03-2020,-0.713916,-0.713871,-0.713944
04-03-2020,-0.712798,-0.712772,-0.713173
03-03-2020,-0.711299,-0.711837,-0.711552
02-03-2020,-0.710404,-0.711715,-0.71061
28-02-2020,-0.707412,-0.711756,-0.709947
27-02-2020,-0.711839,-0.712111,-0.712081
26-02-2020,-0.711791,-0.711924,-0.711973
25-02-2020,-0.711793,-0.711894,-0.712005
24-02-2020,-0.711885,-0.712502,-0.712125
21-02-2020,-0.71103,-0.711348,-0.711117
20-02-2020,-0.711056,-0.711084,-0.711138
19-02-2020,-0.712801,-0.713552,-0.713064
18-02-2020,-0.711085,-0.711862,-0.711268
17-02-2020,-0.711586,-0.712941,-0.711856
14-02-2020,-0.711131,-0.711455,-0.711299
13-02-2020,-0.710877,-0.711057,-0.711066
12-02-2020,-0.710191,-0.71127,-0.71087
11-02-2020,-0.711541,-0.711844,-0.711473
10-02-2020,-0.710975,-0.711456,-0.711042
07-02-2020,-0.710898,-0.711483,-0.711026
06-02-2020,-0.710393,-0.711211,-0.710326
05-02-2020,-0.709951,-0.710023,-0.709907
04-02-2020,-0.710173,-0.710881,-0.710355
03-02-2020,-0.709472,-0.711101,-0.7107
31-01-2020,-0.701907,-0.711087,-0.7067
30-01-2020,-0.711284,-0.711926,-0.711473
29-01-2020,-0.710357,-0.711498,-0.711076
28-01-2020,-0.711374,-0.711764,-0.711626
27-01-2020,-0.711109,-0.71176,-0.711412
24-01-2020,-0.710899,-0.710899,-0.710899
23-01-2020,-0.710899,-0.711614,-0.711173
22-01-2020,-0.710819,-0.711059,-0.711169
21-01-2020,-0.710619,-0.710681,-0.710777
20-01-2020,-0.71067,-0.710793,-0.710569
17-01-2020,-0.710511,-0.710548,-0.710489
16-01-2020,-0.710424,-0.7097,-0.71058
15-01-2020,-0.709975,-0.71078,-0.710204
14-01-2020,-0.709312,-0.709726,-0.709575
13-01-2020,-0.708344,-0.708375,-0.708535
10-01-2020,-0.709668,-0.709732,-0.709772
09-01-2020,-0.706479,-0.706079,-0.706578
08-01-2020,-0.704307,-0.705329,-0.704652
07-01-2020,-0.703904,-0.703922,-0.704128
06-01-2020,-0.700989,-0.701895,-0.701103
03-01-2020,-0.691517,-0.700816,-0.695168
31-12-2019,-0.659249,-0.65917,-0.659249
30-12-2019,-0.684825,-0.695701,-0.685721
27-12-2019,-0.698503,-0.699484,-0.699658
24-12-2019,-0.684586,-0.685482,-0.683256
23-12-2019,-0.701235,-0.702124,-0.701303
20-12-2019,-0.70587,-0.704957,-0.706
19-12-2019,-0.704521,-0.704337,-0.704756
18-12-2019,-0.705583,-0.705255,-0.705369
17-12-2019,-0.705345,-0.706209,-0.705464
16-12-2019,-0.704199,-0.704892,-0.704713
13-12-2019,-0.703784,-0.704102,-0.703324
12-12-2019,-0.7058,-0.706445,-0.705869
11-12-2019,-0.705172,-0.704936,-0.705414
10-12-2019,-0.705512,-0.706295,-0.705648
09-12-2019,-0.706353,-0.706006,-0.70669
06-12-2019,-0.704737,-0.704862,-0.704762
05-12-2019,-0.703716,-0.70456,-0.703913
04-12-2019,-0.703749,-0.705538,-0.704064
03-12-2019,-0.703643,-0.704293,-0.703528
02-12-2019,-0.705517,-0.706534,-0.705824
29-11-2019,-0.706504,-0.707716,-0.706503
28-11-2019,-0.709256,-0.709502,-0.709413
27-11-2019,-0.710607,-0.709748,-0.710987
26-11-2019,-0.709801,-0.709969,-0.710239
25-11-2019,-0.705693,-0.705635,-0.706139
22-11-2019,-0.703757,-0.70331,-0.704181
21-11-2019,-0.700298,-0.701943,-0.700272
20-11-2019,-0.699736,-0.699348,-0.699963
19-11-2019,-0.69865,-0.69776,-0.698072
18-11-2019,-0.693477,-0.693136,-0.693431
15-11-2019,-0.693456,-0.690035,-0.693092
14-11-2019,-0.686273,-0.683302,-0.685898
13-11-2019,-0.681105,-0.679704,-0.681982
12-11-2019,-0.675285,-0.674237,-0.675965
11-11-2019,-0.67436,-0.672523,-0.674072
08-11-2019,-0.66878,-0.667834,-0.669047
07-11-2019,-0.66349,-0.663467,-0.662417
06-11-2019,-0.659506,-0.654549,-0.659538
05-11-2019,-0.656182,-0.645156,-0.65366
04-11-2019,-0.62762,-0.624696,-0.626636
01-11-2019,-0.639171,-0.642338,-0.63789
31-10-2019,-0.732974,-0.733054,-0.732848
30-10-2019,-0.737164,-0.739951,-0.737514
29-10-2019,-0.734425,-0.735967,-0.734432
28-10-2019,-0.736533,-0.737209,-0.736572
25-10-2019,-0.735077,-0.736497,-0.735077
24-10-2019,-0.73927,-0.739964,-0.739292
23-10-2019,-0.739178,-0.740165,-0.739231
22-10-2019,-0.738701,-0.738876,-0.739226
21-10-2019,-0.737488,-0.736695,-0.737595
18-10-2019,-0.737191,-0.739584,-0.737073
17-10-2019,-0.736523,-0.735643,-0.736425
16-10-2019,-0.739809,-0.742388,-0.74048
15-10-2019,-0.736896,-0.736463,-0.736014
14-10-2019,-0.736823,-0.738898,-0.736166
11-10-2019,-0.737592,-0.740146,-0.738099
10-10-2019,-0.741872,-0.73783,-0.741569
09-10-2019,-0.739089,-0.739512,-0.740459
08-10-2019,-0.740681,-0.741208,-0.740418
07-10-2019,-0.736762,-0.737913,-0.73761
04-10-2019,-0.737043,-0.73951,-0.738403
03-10-2019,-0.735619,-0.737095,-0.736297
02-10-2019,-0.732149,-0.74055,-0.74055
01-10-2019,-0.736161,-0.737672,-0.735328
30-09-2019,-0.746272,-0.747575,-0.747966
27-09-2019,-0.736696,-0.738477,-0.737178
26-09-2019,-0.737985,-0.736582,-0.739092
25-09-2019,-0.736994,-0.735673,-0.73691
24-09-2019,-0.736325,-0.735815,-0.735416
23-09-2019,-0.737274,-0.734472,-0.735841
20-09-2019,-0.741618,-0.734163,-0.740717
19-09-2019,-0.737288,-0.739394,-0.737932
18-09-2019,-0.734803,-0.738483,-0.735618
17-09-2019,-0.731764,-0.734281,-0.732131
16-09-2019,-0.732444,-0.734291,-0.733368
13-09-2019,-0.738549,-0.742793,-0.740411
12-09-2019,-0.733291,-0.731281,-0.733652
11-09-2019,-0.730952,-0.731073,-0.732024
10-09-2019,-0.732953,-0.730926,-0.73226
09-09-2019,-0.730256,-0.731321,-0.731054
06-09-2019,-0.730802,-0.731283,-0.731023
05-09-2019,-0.731783,-0.73213,-0.731907
04-09-2019,-0.731119,-0.732648,-0.731731
03-09-2019,-0.733989,-0.738901,-0.735632
02-09-2019,-0.731834,-0.731213,-0.731688
30-08-2019,-0.747262,-0.753029,-0.748017
29-08-2019,-0.733332,-0.735299,-0.733948
28-08-2019,-0.734893,-0.735845,-0.73423
27-08-2019,-0.735212,-0.737335,-0.735022
26-08-2019,-0.736682,-0.737015,-0.738122
23-08-2019,-0.739591,-0.742227,-0.740848
22-08-2019,-0.739641,-0.740812,-0.740059
21-08-2019,-0.741722,-0.74402,-0.743158
20-08-2019,-0.750786,-0.740788,-0.741832
19-08-2019,-0.743756,-0.739313,-0.739554
16-08-2019,-0.745262,-0.743362,-0.74634
15-08-2019,-0.73879,-0.738406,-0.739598
14-08-2019,-0.738333,-0.740579,-0.738919
13-08-2019,-0.739544,-0.744573,-0.740401
12-08-2019,-0.749718,-0.742433,-0.74947
09-08-2019,-0.74827,-0.751033,-0.748302
08-08-2019,-0.743454,-0.737935,-0.743195
07-08-2019,-0.739801,-0.741047,-0.740905
06-08-2019,-0.742523,-0.744406,-0.74319
05-08-2019,-0.741705,-0.742271,-0.743195
02-08-2019,-0.749782,-0.748369,-0.751029
31-07-2019,-0.745119,-0.748157,-0.74684
30-07-2019,-0.743485,-0.741628,-0.745598
29-07-2019,-0.739061,-0.740028,-0.740656
26-07-2019,-0.736956,-0.73758,-0.737856
25-07-2019,-0.736864,-0.739772,-0.736955
24-07-2019,-0.737851,-0.737871,-0.738854
23-07-2019,-0.737296,-0.739714,-0.738759
22-07-2019,-0.73747,-0.739718,-0.738607
19-07-2019,-0.738781,-0.736124,-0.739272
18-07-2019,-0.736741,-0.736585,-0.735444
17-07-2019,-0.740761,-0.742238,-0.742355
16-07-2019,-0.73722,-0.738213,-0.737616
15-07-2019,-0.738612,-0.741096,-0.739108
12-07-2019,-0.738647,-0.739339,-0.739114
11-07-2019,-0.735743,-0.737481,-0.736814
10-07-2019,-0.735531,-0.737936,-0.736447
09-07-2019,-0.738223,-0.74136,-0.739308
08-07-2019,-0.741417,-0.734624,-0.743704
05-07-2019,-0.734868,-0.735574,-0.735339
04-07-2019,-0.735941,-0.735531,-0.736507
03-07-2019,-0.736154,-0.734904,-0.736775
02-07-2019,-0.734429,-0.736655,-0.735273
01-07-2019,-0.73543,-0.734143,-0.734482
28-06-2019,-0.740234,-0.74248,-0.740951
27-06-2019,-0.741744,-0.740134,-0.743057
26-06-2019,-0.737655,-0.738741,-0.738074
25-06-2019,-0.735569,-0.738816,-0.736589
24-06-2019,-0.739524,-0.742848,-0.741443
21-06-2019,-0.737211,-0.737553,-0.738143
20-06-2019,-0.73633,-0.739476,-0.736955
19-06-2019,-0.735509,-0.736082,-0.736124
18-06-2019,-0.735206,-0.73476,-0.735778
17-06-2019,-0.738725,-0.738223,-0.73886
14-06-2019,-0.735308,-0.735161,-0.734958
13-06-2019,-0.737152,-0.736767,-0.737543
12-06-2019,-0.737372,-0.736885,-0.73696
11-06-2019,-0.735264,-0.737272,-0.735195
07-06-2019,-0.725206,-0.737043,-0.725374
06-06-2019,-0.736802,-0.73839,-0.737721
05-06-2019,-0.735753,-0.735793,-0.736499
04-06-2019,-0.734128,-0.735461,-0.734791
03-06-2019,-0.734138,-0.735033,-0.735146
31-05-2019,-0.736873,-0.738738,-0.737056
29-05-2019,-0.740087,-0.741436,-0.741097
28-05-2019,-0.736557,-0.737313,-0.736987
27-05-2019,-0.731043,-0.730549,-0.732429
24-05-2019,-0.732812,-0.733391,-0.733334
23-05-2019,-0.735389,-0.735911,-0.735743
22-05-2019,-0.736194,-0.736062,-0.736221
21-05-2019,-0.733071,-0.733901,-0.733418
20-05-2019,-0.738135,-0.737752,-0.737015
17-05-2019,-0.740888,-0.742381,-0.740859
16-05-2019,-0.742531,-0.74565,-0.744029
15-05-2019,-0.744801,-0.740741,-0.742892
14-05-2019,-0.740209,-0.73824,-0.73557
13-05-2019,-0.738074,-0.73559,-0.735048
10-05-2019,-0.74003,-0.737645,-0.739998
09-05-2019,-0.735701,-0.734764,-0.735935
08-05-2019,-0.735332,-0.737937,-0.735534
07-05-2019,-0.735542,-0.73426,-0.734522
06-05-2019,-0.734302,-0.735535,-0.734023
03-05-2019,-0.730783,-0.73187,-0.730875
02-05-2019,-0.73464,-0.735336,-0.734994
30-04-2019,-0.731729,-0.734095,-0.731839
29-04-2019,-0.734356,-0.735222,-0.733223
26-04-2019,-0.734137,-0.73692,-0.734112
25-04-2019,-0.73131,-0.73271,-0.731454
24-04-2019,-0.735731,-0.732838,-0.732699
23-04-2019,-0.733425,-0.735502,-0.733625
18-04-2019,-0.735999,-0.734219,-0.735014
17-04-2019,-0.735363,-0.737055,-0.735669
16-04-2019,-0.734691,-0.735749,-0.735133
15-04-2019,-0.733035,-0.734271,-0.733404
12-04-2019,-0.735572,-0.73885,-0.736557
11-04-2019,-0.736909,-0.737692,-0.736279
10-04-2019,-0.736467,-0.736859,-0.736541
09-04-2019,-0.737907,-0.738524,-0.737751
08-04-2019,-0.735727,-0.736469,-0.736135
05-04-2019,-0.736001,-0.736271,-0.736555
04-04-2019,-0.74015,-0.742536,-0.741105
03-04-2019,-0.738421,-0.739362,-0.739441
02-04-2019,-0.737382,-0.740184,-0.737024
01-04-2019,-0.734832,-0.733695,-0.733473
29-03-2019,-0.737656,-0.737332,-0.7369
28-03-2019,-0.733012,-0.734058,-0.733454
27-03-2019,-0.734988,-0.737203,-0.735233
26-03-2019,-0.733824,-0.731605,-0.733959
25-03-2019,-0.732552,-0.733207,-0.733487
22-03-2019,-0.73386,-0.732545,-0.734224
21-03-2019,-0.733626,-0.730216,-0.733442
20-03-2019,-0.731404,-0.729769,-0.731706
19-03-2019,-0.733715,-0.735025,-0.734072
18-03-2019,-0.734146,-0.734683,-0.733799
15-03-2019,-0.733003,-0.733453,-0.733467
14-03-2019,-0.730737,-0.731049,-0.731009
13-03-2019,-0.729698,-0.730293,-0.730366
12-03-2019,-0.732268,-0.733184,-0.732325
11-03-2019,-0.733639,-0.734964,-0.7341
08-03-2019,-0.734443,-0.736835,-0.734368
07-03-2019,-0.733498,-0.735721,-0.732989
06-03-2019,-0.733227,-0.733624,-0.733241
05-03-2019,-0.735959,-0.739956,-0.736082
04-03-2019,-0.733255,-0.736346,-0.733491
01-03-2019,-0.735482,-0.738951,-0.735865
28-02-2019,-0.738785,-0.74302,-0.740431
27-02-2019,-0.736827,-0.737781,-0.736748
26-02-2019,-0.735902,-0.737002,-0.736441
