reference_date,rate
31-10-2018,-0.068
01-11-2018,-0.071
02-11-2018,-0.071
05-11-2018,-0.072
06-11-2018,-0.071
07-11-2018,-0.07
08-11-2018,-0.071
09-11-2018,-0.071
12-11-2018,-0.07
13-11-2018,-0.072
14-11-2018,-0.067
15-11-2018,-0.073
16-11-2018,-0.072
19-11-2018,-0.068
20-11-2018,-0.066
21-11-2018,-0.069
22-11-2018,-0.071
26-11-2018,-0.07
27-11-2018,-0.073
28-11-2018,-0.07
29-11-2018,-0.072
30-11-2018,-0.062
03-12-2018,-0.069
04-12-2018,-0.069
05-12-2018,-0.069
06-12-2018,-0.07
07-12-2018,-0.067
10-12-2018,-0.068
11-12-2018,-0.068
12-12-2018,-0.066
13-12-2018,-0.062
14-12-2018,-0.065
17-12-2018,-0.067
18-12-2018,-0.068
19-12-2018,-0.07
20-12-2018,-0.071
21-12-2018,-0.071
25-12-2018,-0.07
26-12-2018,-0.07
27-12-2018,-0.07
28-12-2018,-0.055
04-01-2019,-0.07
07-01-2019,-0.068
08-01-2019,-0.066
09-01-2019,-0.062
10-01-2019,-0.058
11-01-2019,-0.058
15-01-2019,-0.062
16-01-2019,-0.068
17-01-2019,-0.062
18-01-2019,-0.067
21-01-2019,-0.067
22-01-2019,-0.067
23-01-2019,-0.067
24-01-2019,-0.066
25-01-2019,-0.063
28-01-2019,-0.062
29-01-2019,-0.064
30-01-2019,-0.063
31-01-2019,-0.06
01-02-2019,-0.061
04-02-2019,-0.061
05-02-2019,-0.058
06-02-2019,-0.052
07-02-2019,-0.049
08-02-2019,-0.047
12-02-2019,-0.049
13-02-2019,-0.051
14-02-2019,-0.052
15-02-2019,-0.057
18-02-2019,-0.063
19-02-2019,-0.063
20-02-2019,-0.058
21-02-2019,-0.056
22-02-2019,-0.058
25-02-2019,-0.058
26-02-2019,-0.052
27-02-2019,-0.05
28-02-2019,-0.054
01-03-2019,-0.049
04-03-2019,-0.047
05-03-2019,-0.042
06-03-2019,-0.034
07-03-2019,-0.029
08-03-2019,-0.027
11-03-2019,-0.024
12-03-2019,-0.022
13-03-2019,-0.021
14-03-2019,-0.023
15-03-2019,-0.021
18-03-2019,-0.051
19-03-2019,-0.053
20-03-2019,-0.059
22-03-2019,-0.061
25-03-2019,-0.062
26-03-2019,-0.064
27-03-2019,-0.066
28-03-2019,-0.067
29-03-2019,-0.06
01-04-2019,-0.067
02-04-2019,-0.067
